epoch,train_loss,val_loss
1,39.9373,40.0181
2,39.7786,39.9538
3,39.7942,40.0193
4,39.8036,39.8452
5,39.7691,39.5554
6,39.6850,39.4170
7,39.6744,39.4480
8,39.7260,39.6653
9,39.6809,39.5764
10,39.6435,39.4987
11,39.6214,39.6761
12,39.7133,39.5310
13,39.7040,39.2985
14,39.6529,39.5952
15,39.7006,39.5309
16,39.6814,39.4079
17,39.6248,39.4823
18,39.6313,39.5159
19,39.6077,39.4459
20,39.6723,39.3455
21,39.5525,39.4810
22,39.6201,39.5117
23,39.6509,39.5947
24,39.6183,39.6065
25,39.5795,39.4624
26,39.6238,39.6516
27,39.6816,39.5368
28,39.5406,39.6409
29,39.6736,39.3130
30,39.5934,39.5560
31,39.6272,39.8233
32,39.5709,39.6868
33,39.5376,39.5283
34,39.5926,39.5976
35,39.5112,39.4467
36,39.4962,39.6277
37,39.4864,39.5331
38,39.5060,39.5325
39,39.4363,39.6561
40,39.4805,39.7699
41,39.5937,39.8011
42,39.4924,39.5853
43,39.5504,39.7557
44,39.5057,39.6037
45,39.5350,39.5892
46,39.4757,39.6118
47,39.4691,39.6577
48,39.4352,39.5566
49,39.3762,39.7919
50,39.4890,39.7119
51,39.4765,39.7914
52,39.3947,39.6019
53,39.4350,39.6890
54,39.5279,40.6524
55,39.6941,39.8802
56,39.5597,39.5077
57,39.3445,39.7149
58,39.4739,39.5320
59,39.5018,39.5653
60,39.3583,39.8535
61,39.4378,39.8305
62,39.4392,39.6647
63,39.4208,39.5730
