epoch,train_loss,val_loss
1,0.1184,0.1188
2,0.0730,0.1069
3,0.0664,0.1058
4,0.0655,0.1057
5,0.0654,0.1057
6,0.0654,0.1057
7,0.0654,0.1056
8,0.0653,0.1056
9,0.0653,0.1056
10,0.0653,0.1055
11,0.0653,0.1055
12,0.0652,0.1054
13,0.0651,0.1052
14,0.0650,0.1049
15,0.0647,0.1044
16,0.0645,0.1036
17,0.0639,0.1026
18,0.0633,0.1015
19,0.0629,0.1006
20,0.0621,0.0999
21,0.0614,0.0992
22,0.0613,0.0986
23,0.0611,0.0982
24,0.0604,0.0979
25,0.0611,0.0976
26,0.0608,0.0972
27,0.0603,0.0968
28,0.0600,0.0964
29,0.0596,0.0953
30,0.0608,0.0943
31,0.0603,0.0956
32,0.0597,0.0963
33,0.0592,0.0952
34,0.0594,0.0941
35,0.0590,0.0946
36,0.0580,0.0943
37,0.0585,0.0935
38,0.0586,0.0929
39,0.0570,0.0926
40,0.0578,0.0927
41,0.0578,0.0928
42,0.0581,0.0924
43,0.0578,0.0921
44,0.0576,0.0922
45,0.0572,0.0921
46,0.0571,0.0916
47,0.0561,0.0913
48,0.0571,0.0916
49,0.0563,0.0909
50,0.0568,0.0909
51,0.0555,0.0913
52,0.0547,0.0908
53,0.0566,0.0903
54,0.0566,0.0900
55,0.0549,0.0903
56,0.0545,0.0907
57,0.0554,0.0908
58,0.0556,0.0903
59,0.0557,0.0902
60,0.0556,0.0903
61,0.0554,0.0899
62,0.0545,0.0893
63,0.0558,0.0897
64,0.0537,0.0899
65,0.0553,0.0896
66,0.0537,0.0895
67,0.0538,0.0897
68,0.0538,0.0898
69,0.0527,0.0892
70,0.0533,0.0888
71,0.0537,0.0891
72,0.0540,0.0893
73,0.0536,0.0891
74,0.0540,0.0889
75,0.0545,0.0888
76,0.0540,0.0887
77,0.0539,0.0886
78,0.0530,0.0883
79,0.0539,0.0879
80,0.0534,0.0880
81,0.0531,0.0879
82,0.0529,0.0878
83,0.0526,0.0882
84,0.0519,0.0876
85,0.0521,0.0878
86,0.0524,0.0882
87,0.0524,0.0884
88,0.0521,0.0881
89,0.0516,0.0879
90,0.0521,0.0878
91,0.0521,0.0883
92,0.0512,0.0888
93,0.0514,0.0886
94,0.0521,0.0878
95,0.0521,0.0876
96,0.0515,0.0882
97,0.0518,0.0881
98,0.0510,0.0879
99,0.0523,0.0879
100,0.0510,0.0885
101,0.0518,0.0884
102,0.0510,0.0878
103,0.0518,0.0875
104,0.0513,0.0876
105,0.0514,0.0874
106,0.0511,0.0877
107,0.0507,0.0882
108,0.0517,0.0885
109,0.0511,0.0878
110,0.0509,0.0876
111,0.0511,0.0877
112,0.0504,0.0877
113,0.0511,0.0879
114,0.0516,0.0878
115,0.0521,0.0874
116,0.0508,0.0872
117,0.0511,0.0874
118,0.0513,0.0875
119,0.0509,0.0876
120,0.0508,0.0878
121,0.0512,0.0882
122,0.0509,0.0879
123,0.0507,0.0879
124,0.0503,0.0880
125,0.0508,0.0879
126,0.0505,0.0879
127,0.0509,0.0879
128,0.0501,0.0876
129,0.0506,0.0875
130,0.0511,0.0870
131,0.0508,0.0870
132,0.0510,0.0877
133,0.0507,0.0880
134,0.0507,0.0878
135,0.0509,0.0879
136,0.0511,0.0880
137,0.0508,0.0881
138,0.0504,0.0877
139,0.0509,0.0877
140,0.0501,0.0876
141,0.0505,0.0872
142,0.0511,0.0874
143,0.0503,0.0876
144,0.0499,0.0880
145,0.0502,0.0882
146,0.0508,0.0876
147,0.0505,0.0875
148,0.0515,0.0882
149,0.0506,0.0883
150,0.0509,0.0880
151,0.0503,0.0877
152,0.0507,0.0875
153,0.0497,0.0873
154,0.0504,0.0879
155,0.0501,0.0880
156,0.0501,0.0880
157,0.0506,0.0878
158,0.0499,0.0877
159,0.0506,0.0879
160,0.0503,0.0876
161,0.0496,0.0875
162,0.0497,0.0875
163,0.0503,0.0877
164,0.0500,0.0878
165,0.0499,0.0872
166,0.0504,0.0872
167,0.0502,0.0880
168,0.0504,0.0880
169,0.0497,0.0878
170,0.0506,0.0874
171,0.0504,0.0874
172,0.0511,0.0877
173,0.0504,0.0879
174,0.0505,0.0880
175,0.0501,0.0882
176,0.0495,0.0877
177,0.0501,0.0875
178,0.0502,0.0875
179,0.0505,0.0878
180,0.0499,0.0872
