epoch,train_loss,val_loss
1,40.1054,39.2395
2,39.9866,39.2141
3,40.0004,39.2132
4,39.9421,39.1765
5,39.9085,38.9864
6,39.9314,39.0256
7,39.8997,39.0867
8,39.8772,38.9839
9,39.8672,39.0459
10,39.8697,38.9778
11,39.8337,39.0388
12,39.8325,38.9490
13,39.8443,38.9535
14,39.8120,38.9463
15,39.7867,38.9642
16,39.7792,38.9514
17,39.8535,38.9333
18,39.7774,38.9481
19,39.7755,38.9756
20,39.7960,38.9209
21,39.7522,38.9271
22,39.7816,39.0160
23,39.7623,38.9179
24,39.7637,38.9606
25,39.7383,38.9659
26,39.7205,38.9590
27,39.7544,38.9281
28,39.7089,38.9622
29,39.7041,38.9101
30,39.7400,39.0156
31,39.7455,38.9008
32,39.7209,38.9550
33,39.7084,39.0085
34,39.7495,38.8999
35,39.7095,38.9406
36,39.7042,38.9522
37,39.6879,38.9781
38,39.7135,38.9259
39,39.7197,38.8855
40,39.6651,38.9155
41,39.6739,38.9057
42,39.6793,38.9181
43,39.6888,38.9281
44,39.6353,38.9216
45,39.6724,38.9283
46,39.7165,38.9539
47,39.6661,38.9924
48,39.6593,38.9225
49,39.6646,38.9482
50,39.6509,38.9468
51,39.6909,38.9187
52,39.6321,38.9599
53,39.6488,38.9211
54,39.6278,38.9250
55,39.6338,38.9288
56,39.6500,38.9472
57,39.6391,38.9446
58,39.6564,38.9663
59,39.6703,38.9832
60,39.6574,38.9234
61,39.6329,38.9529
62,39.6210,39.0627
63,39.6696,38.9722
64,39.6533,38.9478
65,39.6328,38.9374
66,39.6408,38.9536
67,39.5930,38.9302
68,39.6429,38.9145
69,39.6540,38.9325
70,39.6355,38.9327
71,39.5986,38.9123
72,39.5900,38.8841
73,39.6426,38.8858
74,39.6510,38.9583
75,39.6363,38.9474
76,39.6298,38.8892
77,39.6015,38.9440
78,39.5776,38.9130
79,39.6419,38.9040
80,39.6123,38.9283
81,39.6176,38.9403
82,39.6224,38.9326
83,39.6161,38.9275
84,39.6208,38.9224
85,39.6121,38.9503
86,39.5784,38.9015
87,39.5767,38.8882
88,39.6017,38.8710
89,39.6349,38.8927
90,39.6000,38.9105
91,39.6304,38.9018
92,39.5637,38.9686
93,39.6230,38.8908
94,39.5804,38.9738
95,39.5967,38.9385
96,39.6091,38.8969
97,39.5807,38.9473
98,39.5933,38.9114
99,39.5930,38.8634
100,39.5701,39.0016
101,39.6264,38.8820
102,39.5944,38.8969
103,39.6195,38.8966
104,39.5987,38.8759
105,39.5750,38.9471
106,39.5688,38.9058
107,39.5885,38.9386
108,39.5945,38.9408
109,39.5723,38.9611
110,39.5503,38.9120
111,39.6195,38.9847
112,39.6033,38.9362
113,39.5334,38.9415
114,39.5430,38.9185
115,39.5486,38.8792
116,39.5569,38.9596
117,39.5535,38.9260
118,39.5587,38.9573
119,39.5667,38.9639
120,39.5335,38.9312
121,39.6067,38.9400
122,39.5752,38.9582
123,39.5328,38.9669
124,39.5541,38.9317
125,39.5696,38.9061
126,39.5707,38.8868
127,39.5476,38.9014
128,39.5782,38.9019
129,39.5173,38.9254
130,39.5575,38.9002
131,39.5454,38.9042
132,39.5448,38.9332
133,39.5521,38.9110
134,39.5637,38.9163
135,39.5676,38.9334
136,39.5700,38.9141
137,39.5671,38.9356
138,39.5079,38.9073
139,39.5414,38.9563
140,39.5489,38.9326
141,39.5415,38.9334
142,39.5350,38.9443
143,39.5373,38.9249
144,39.5299,38.9016
145,39.4973,38.9029
146,39.5251,38.9548
147,39.5040,38.9368
148,39.5232,38.9605
149,39.5390,38.9599
