epoch,train_loss,val_loss
1,40.1106,39.6515
2,39.8978,39.5696
3,39.8143,39.4417
4,39.7198,39.5913
5,39.6589,39.6369
6,39.6419,39.4630
7,39.4874,40.0394
8,39.5140,39.5088
9,39.4218,39.4977
10,39.4012,39.4836
11,39.2892,39.2930
12,39.2823,39.4299
13,39.2770,39.5311
14,39.2261,39.6514
15,39.2082,39.3065
16,39.1923,39.3739
17,39.1724,39.3850
18,39.0316,39.5434
19,39.1222,39.5360
20,39.0613,39.1948
21,38.9773,39.3033
22,38.9318,39.2017
23,38.9913,39.2503
24,39.0319,39.4962
25,38.9034,39.5292
26,38.9146,39.2565
27,38.8617,39.3982
28,38.7784,39.3802
29,38.8200,39.6832
30,38.7676,39.2626
31,38.7219,39.4967
32,38.6952,39.5521
33,38.8067,39.2212
34,38.6920,39.5906
35,38.6299,39.3347
36,38.5996,39.2156
37,38.6560,39.1775
38,38.5224,39.4234
39,38.6145,39.3380
40,38.6741,39.3619
41,38.6398,39.5260
42,38.4721,39.3804
43,38.5446,39.5696
44,38.5225,39.3788
45,38.5552,39.5754
46,38.3780,39.7137
47,38.4627,39.5288
48,38.4393,39.4100
49,38.3624,39.6000
50,38.3287,39.6341
51,38.4833,39.3102
52,38.1292,39.4105
53,38.2513,39.3877
54,38.3221,39.3190
55,38.2417,39.2451
56,38.2475,39.3731
57,38.1121,39.6348
58,38.0035,39.6022
59,38.1275,39.3385
60,38.1263,39.3045
61,38.0007,39.4434
62,38.1384,39.3335
63,37.8938,39.3706
64,38.0070,39.2852
65,38.0945,39.5861
66,37.9563,39.5193
67,37.9293,39.2899
68,37.9126,39.6028
69,37.7637,39.1859
70,37.8808,39.3246
71,37.7810,39.6315
72,37.8026,39.2640
73,37.7695,39.2397
74,37.7187,39.2921
75,37.8328,39.0915
76,37.8358,39.3844
77,37.6250,39.1390
78,37.7182,39.4888
79,37.7820,39.3599
80,37.5591,39.2161
81,37.6413,39.1575
82,37.5362,39.3306
83,37.5321,39.2326
84,37.5967,39.2840
85,37.3607,39.3578
86,37.4586,39.2713
87,37.5331,39.4423
88,37.6156,39.2568
89,37.4716,39.6278
90,37.6067,39.3274
91,37.2841,39.7601
92,37.3703,39.5535
93,37.2220,39.5892
94,37.4185,39.1840
95,37.2874,39.5838
96,37.1828,39.5381
97,37.2656,39.6517
98,37.0425,39.5345
99,37.2206,39.2048
100,37.1794,39.2817
101,37.0796,39.3741
102,37.3398,39.2186
103,37.2165,39.3196
104,37.1103,39.4969
105,37.2279,39.3719
106,37.1442,39.3665
107,36.9773,39.4407
108,37.2658,39.5048
109,37.1317,39.3580
110,37.0959,39.9519
111,36.9970,39.5515
112,36.8823,39.4122
113,37.0794,39.7136
114,36.8895,39.3434
115,36.8425,39.6478
116,36.8970,39.6185
117,36.9536,39.2863
118,37.0531,39.8670
119,36.9945,39.2759
120,36.7778,39.7396
121,36.8251,39.6787
122,37.0411,39.5577
123,36.8258,39.7700
124,36.9591,39.8726
125,36.8971,39.8092
