epoch,train_loss,val_loss
1,40.0293,40.3036
2,39.9038,40.2258
3,39.8648,40.2044
4,39.8453,40.2120
5,39.8043,40.2116
6,39.7877,40.2337
7,39.7416,40.2057
8,39.7171,40.2122
9,39.7548,40.1905
10,39.7153,40.1685
11,39.6781,40.1419
12,39.6608,40.1380
13,39.7005,40.1120
14,39.6180,40.1303
15,39.6783,40.1350
16,39.6166,40.1507
17,39.6041,40.1371
18,39.6023,40.1310
19,39.6287,40.0920
20,39.6694,40.1560
21,39.6000,40.0853
22,39.6095,40.0841
23,39.5436,40.1037
24,39.6126,40.1227
25,39.5555,40.1196
26,39.5280,40.0690
27,39.5751,40.0797
28,39.5544,40.0887
29,39.5941,40.0725
30,39.5608,40.0908
31,39.5536,40.0620
32,39.5652,40.0854
33,39.4960,40.0774
34,39.5838,40.0683
35,39.5163,40.0830
36,39.5512,40.1098
37,39.4858,40.0676
38,39.5434,40.0435
39,39.5395,40.0373
40,39.5222,40.0109
41,39.5851,40.0327
42,39.5651,40.0650
43,39.5054,40.0199
44,39.5006,40.0261
45,39.4607,40.0739
46,39.4640,40.0680
47,39.5082,40.0290
48,39.4922,39.9976
49,39.5305,40.0218
50,39.4833,40.0446
51,39.5529,40.0386
52,39.4858,40.0333
53,39.4602,40.0418
54,39.5193,40.0101
55,39.4910,40.0046
56,39.5425,40.0385
57,39.4917,40.0359
58,39.5017,39.9911
59,39.4385,40.0374
60,39.4640,40.0190
61,39.4655,40.0001
62,39.4352,39.9891
63,39.4737,40.0359
64,39.5014,39.9864
65,39.5054,39.9734
66,39.4648,40.0283
67,39.3854,39.9922
68,39.4506,40.0293
69,39.4550,40.0309
70,39.4596,39.9949
71,39.4395,40.0043
72,39.4009,39.9748
73,39.4139,39.9992
74,39.4208,39.9924
75,39.4093,39.9820
76,39.4069,39.9473
77,39.3652,39.9675
78,39.4384,39.9487
79,39.4412,40.0265
80,39.4028,40.0473
81,39.4161,40.0166
82,39.3996,39.9805
83,39.4183,40.0079
84,39.4322,39.9807
85,39.4167,39.9659
86,39.4381,39.9624
87,39.3645,40.0262
88,39.3778,40.0234
89,39.4018,40.0086
90,39.3461,40.0088
91,39.4300,40.0289
92,39.3677,40.0047
93,39.2707,39.9499
94,39.3862,39.9628
95,39.3246,39.9720
96,39.3445,39.9827
97,39.3754,40.0002
98,39.3509,40.0182
99,39.3825,39.9732
100,39.3183,39.9951
101,39.3143,40.0259
102,39.3239,39.9754
103,39.3218,40.0015
104,39.3272,39.9908
105,39.4153,39.9675
106,39.3636,40.0812
107,39.3176,39.9713
108,39.3715,40.0157
109,39.2767,40.0206
110,39.3811,39.9991
111,39.3194,39.9848
112,39.3790,40.0110
113,39.3193,40.0068
114,39.3538,40.0175
115,39.3904,40.0710
116,39.3252,40.0605
117,39.3759,40.0515
118,39.3663,40.0696
119,39.4072,40.0632
120,39.3594,39.9920
121,39.2925,40.0316
122,39.3447,40.0080
123,39.3214,40.0275
124,39.3241,40.0028
125,39.2567,40.1047
126,39.3244,40.0063
