epoch,train_loss,val_loss
1,40.3691,40.3208
2,40.1203,40.0686
3,40.0166,39.9449
4,39.9093,39.8726
5,39.8788,39.8112
6,39.8428,39.7171
7,39.7731,39.6400
8,39.7546,39.6447
9,39.7203,39.6273
10,39.7559,39.6115
11,39.7393,39.6104
12,39.7057,39.6320
13,39.7053,39.5543
14,39.6874,39.5237
15,39.7165,39.5617
16,39.6623,39.5825
17,39.7593,39.7919
18,39.6215,39.6097
19,39.7196,39.6414
20,39.7408,39.7057
21,39.7398,39.7909
22,39.6947,39.7641
23,39.6812,39.7892
24,39.6604,39.7997
25,39.7777,39.8590
26,39.6589,39.8335
27,39.6941,39.7857
28,39.7134,39.8646
29,39.9634,39.7278
30,39.6959,39.7724
31,39.6925,40.0720
32,39.7394,39.8562
33,39.6875,39.8656
34,39.7132,39.8300
35,39.6675,39.9360
36,39.7027,39.8331
37,39.6873,39.8184
38,39.6977,39.8734
39,39.7164,39.9040
40,39.7920,39.8323
41,39.7079,39.8555
42,39.7984,39.9166
43,39.7712,39.8772
44,39.7537,39.9372
45,39.7164,39.8754
46,39.7291,39.9186
47,39.7559,39.9477
48,39.7439,39.9045
49,39.8492,39.9610
50,39.7233,39.7529
51,39.7698,39.8794
52,39.7307,39.9631
53,39.7406,40.0130
54,39.7631,39.8448
55,39.7868,39.8662
56,39.7322,39.8765
57,39.7735,39.9371
58,39.7971,39.8725
59,39.8393,40.0406
60,39.8486,39.9837
61,39.8423,39.9085
62,39.7690,40.0348
63,39.7735,40.0603
64,39.8418,39.9623
