epoch,train_loss,val_loss
1,0.1277,0.0906
2,0.0873,0.0768
3,0.0861,0.0761
4,0.0860,0.0761
5,0.0854,0.0762
6,0.0859,0.0762
7,0.0836,0.0761
8,0.0841,0.0760
9,0.0865,0.0760
10,0.0832,0.0759
11,0.0870,0.0759
12,0.0857,0.0760
13,0.0894,0.0760
14,0.0870,0.0760
15,0.0843,0.0760
16,0.0837,0.0760
17,0.0866,0.0759
18,0.0866,0.0758
19,0.0877,0.0756
20,0.0843,0.0755
21,0.0811,0.0755
22,0.0852,0.0754
23,0.0853,0.0753
24,0.0838,0.0751
25,0.0850,0.0749
26,0.0840,0.0748
27,0.0820,0.0746
28,0.0843,0.0745
29,0.0844,0.0743
30,0.0822,0.0741
31,0.0814,0.0738
32,0.0820,0.0736
33,0.0822,0.0734
34,0.0816,0.0733
35,0.0816,0.0731
36,0.0813,0.0729
37,0.0817,0.0727
38,0.0821,0.0725
39,0.0792,0.0724
40,0.0791,0.0721
41,0.0793,0.0720
42,0.0807,0.0718
43,0.0790,0.0717
44,0.0799,0.0715
45,0.0816,0.0714
46,0.0802,0.0712
47,0.0801,0.0710
48,0.0799,0.0709
49,0.0774,0.0707
50,0.0787,0.0705
51,0.0776,0.0704
52,0.0781,0.0703
53,0.0821,0.0702
54,0.0769,0.0700
55,0.0781,0.0698
56,0.0758,0.0696
57,0.0760,0.0694
58,0.0789,0.0693
59,0.0750,0.0691
60,0.0776,0.0690
61,0.0740,0.0687
62,0.0759,0.0686
63,0.0784,0.0684
64,0.0770,0.0682
65,0.0753,0.0682
66,0.0756,0.0681
67,0.0744,0.0678
68,0.0756,0.0677
69,0.0738,0.0676
70,0.0747,0.0675
71,0.0724,0.0674
72,0.0725,0.0673
73,0.0754,0.0672
74,0.0748,0.0671
75,0.0752,0.0670
76,0.0747,0.0669
77,0.0727,0.0668
78,0.0757,0.0668
79,0.0763,0.0667
80,0.0733,0.0666
81,0.0749,0.0665
82,0.0738,0.0665
83,0.0739,0.0664
84,0.0721,0.0663
85,0.0738,0.0662
86,0.0743,0.0662
87,0.0740,0.0661
88,0.0720,0.0661
89,0.0728,0.0659
90,0.0751,0.0659
91,0.0774,0.0658
92,0.0722,0.0658
93,0.0719,0.0657
94,0.0747,0.0657
95,0.0729,0.0656
96,0.0721,0.0656
97,0.0723,0.0655
98,0.0717,0.0655
99,0.0709,0.0654
100,0.0731,0.0654
101,0.0735,0.0653
102,0.0723,0.0653
103,0.0720,0.0652
104,0.0744,0.0652
105,0.0718,0.0652
106,0.0727,0.0652
107,0.0720,0.0651
108,0.0722,0.0651
109,0.0743,0.0650
110,0.0720,0.0650
111,0.0710,0.0650
112,0.0712,0.0649
113,0.0709,0.0649
114,0.0724,0.0649
115,0.0731,0.0648
116,0.0730,0.0649
117,0.0709,0.0648
118,0.0722,0.0647
119,0.0698,0.0647
120,0.0722,0.0646
121,0.0746,0.0646
122,0.0727,0.0647
123,0.0756,0.0646
124,0.0720,0.0645
125,0.0726,0.0645
126,0.0722,0.0645
127,0.0717,0.0644
128,0.0697,0.0644
129,0.0754,0.0644
130,0.0739,0.0644
131,0.0725,0.0643
132,0.0718,0.0643
133,0.0713,0.0644
134,0.0716,0.0644
135,0.0719,0.0643
136,0.0724,0.0642
137,0.0722,0.0642
138,0.0715,0.0642
139,0.0717,0.0642
140,0.0724,0.0641
141,0.0708,0.0641
142,0.0737,0.0641
143,0.0716,0.0641
144,0.0719,0.0641
145,0.0728,0.0640
146,0.0722,0.0640
147,0.0721,0.0640
148,0.0709,0.0640
149,0.0710,0.0640
150,0.0717,0.0639
151,0.0735,0.0639
152,0.0685,0.0639
153,0.0731,0.0639
154,0.0711,0.0638
155,0.0700,0.0638
156,0.0701,0.0639
157,0.0696,0.0638
158,0.0720,0.0638
159,0.0720,0.0638
160,0.0713,0.0637
161,0.0740,0.0637
162,0.0715,0.0637
163,0.0714,0.0636
164,0.0705,0.0636
165,0.0724,0.0636
166,0.0714,0.0636
167,0.0720,0.0636
168,0.0687,0.0636
169,0.0722,0.0636
170,0.0719,0.0635
171,0.0735,0.0635
172,0.0731,0.0635
173,0.0709,0.0635
174,0.0724,0.0635
175,0.0709,0.0635
176,0.0710,0.0635
177,0.0713,0.0635
178,0.0732,0.0634
179,0.0718,0.0634
180,0.0719,0.0634
181,0.0724,0.0634
182,0.0695,0.0635
183,0.0735,0.0634
184,0.0717,0.0633
185,0.0729,0.0633
186,0.0711,0.0633
187,0.0728,0.0633
188,0.0712,0.0633
