epoch,train_loss,val_loss
1,39.9710,40.2832
2,39.8746,40.1976
3,39.7647,40.3029
4,39.7788,40.1270
5,39.7498,40.1770
6,39.7537,40.0485
7,39.7509,40.0173
8,39.6809,39.9712
9,39.6552,40.0060
10,39.6314,40.0500
11,39.7040,40.0129
12,39.6792,39.9115
13,39.6584,39.9114
14,39.5395,39.9673
15,39.6289,39.8844
16,39.5658,39.8203
17,39.5937,39.9076
18,39.5168,39.8339
19,39.4727,39.7789
20,39.4459,39.7957
21,39.6246,39.7391
22,39.4528,39.6846
23,39.4105,39.7237
24,39.5222,39.6589
25,39.4145,39.7487
26,39.3990,39.8208
27,39.4894,39.5141
28,39.4128,39.6401
29,39.3144,39.7334
30,39.3631,39.7305
31,39.3457,39.6733
32,39.3820,39.7028
33,39.3514,39.6956
34,39.3436,39.7498
35,39.3921,39.6470
36,39.3388,39.7947
37,39.3497,39.7252
38,39.3688,39.6779
39,39.2751,39.7058
40,39.2162,39.6781
41,39.3135,39.7715
42,39.2933,40.2248
43,39.1738,39.8475
44,39.2209,39.8252
45,39.1896,39.6273
46,39.2073,39.9871
47,39.2061,39.8361
48,39.1115,39.6846
49,39.0930,39.8889
50,39.0367,39.7262
51,39.0598,39.6570
52,39.0440,39.5896
53,39.0862,39.6072
54,38.9707,39.6186
55,39.2530,39.6951
56,39.1715,39.8254
57,38.8351,39.5814
58,39.0476,39.6971
59,39.0363,39.7383
60,38.9054,39.6912
61,39.0627,39.7091
62,38.7870,39.7885
63,38.8865,39.7989
64,38.9882,39.7491
65,38.8534,39.8888
66,38.9091,39.9923
67,38.8944,39.6575
68,38.8031,39.6884
69,38.8366,40.1417
70,38.8767,39.8196
71,38.7178,39.8440
72,38.7931,40.3412
73,38.7843,40.2732
74,38.7699,39.6078
75,38.8300,39.7491
76,38.7171,39.7651
77,38.6866,39.8603
