epoch,train_loss,val_loss
1,0.0912,0.0781
2,0.0814,0.0773
3,0.0823,0.0772
4,0.0842,0.0772
5,0.0826,0.0772
6,0.0824,0.0772
7,0.0809,0.0772
8,0.0809,0.0772
9,0.0839,0.0772
10,0.0791,0.0772
11,0.0815,0.0772
12,0.0827,0.0772
13,0.0810,0.0772
14,0.0834,0.0772
15,0.0818,0.0772
16,0.0836,0.0772
17,0.0807,0.0772
18,0.0829,0.0772
19,0.0835,0.0772
20,0.0842,0.0772
21,0.0825,0.0772
22,0.0824,0.0772
23,0.0815,0.0772
24,0.0837,0.0772
25,0.0820,0.0772
26,0.0822,0.0772
27,0.0809,0.0772
28,0.0831,0.0772
29,0.0815,0.0772
30,0.0827,0.0772
31,0.0820,0.0772
32,0.0825,0.0772
33,0.0825,0.0772
34,0.0827,0.0772
35,0.0815,0.0772
36,0.0818,0.0772
37,0.0826,0.0772
38,0.0841,0.0772
39,0.0816,0.0772
40,0.0811,0.0772
41,0.0828,0.0772
42,0.0819,0.0772
43,0.0802,0.0772
44,0.0817,0.0772
45,0.0829,0.0772
46,0.0830,0.0772
47,0.0806,0.0772
48,0.0833,0.0772
49,0.0842,0.0772
50,0.0812,0.0772
51,0.0846,0.0772
52,0.0829,0.0772
53,0.0827,0.0772
54,0.0828,0.0772
55,0.0820,0.0772
56,0.0821,0.0772
57,0.0808,0.0772
58,0.0808,0.0772
59,0.0822,0.0772
60,0.0824,0.0772
61,0.0826,0.0772
62,0.0825,0.0772
63,0.0823,0.0772
64,0.0824,0.0772
65,0.0803,0.0772
66,0.0822,0.0772
67,0.0837,0.0772
68,0.0826,0.0772
69,0.0830,0.0772
70,0.0845,0.0772
71,0.0806,0.0772
72,0.0824,0.0772
73,0.0800,0.0772
74,0.0840,0.0772
75,0.0826,0.0772
76,0.0802,0.0772
77,0.0820,0.0772
78,0.0846,0.0772
79,0.0812,0.0772
80,0.0813,0.0772
81,0.0810,0.0772
82,0.0845,0.0772
83,0.0825,0.0772
84,0.0824,0.0772
85,0.0827,0.0772
86,0.0825,0.0772
87,0.0815,0.0772
88,0.0814,0.0772
89,0.0843,0.0772
90,0.0825,0.0772
91,0.0829,0.0772
92,0.0827,0.0772
93,0.0816,0.0772
94,0.0841,0.0772
95,0.0815,0.0772
96,0.0819,0.0772
97,0.0822,0.0772
98,0.0817,0.0772
99,0.0837,0.0772
100,0.0809,0.0772
101,0.0817,0.0772
102,0.0837,0.0772
103,0.0829,0.0772
104,0.0819,0.0772
105,0.0806,0.0772
106,0.0842,0.0772
107,0.0831,0.0772
108,0.0838,0.0772
109,0.0829,0.0772
110,0.0825,0.0772
111,0.0822,0.0772
112,0.0816,0.0772
113,0.0821,0.0772
114,0.0832,0.0772
115,0.0799,0.0772
116,0.0844,0.0772
117,0.0843,0.0772
118,0.0819,0.0772
119,0.0833,0.0772
120,0.0828,0.0772
121,0.0837,0.0772
122,0.0811,0.0772
123,0.0827,0.0772
124,0.0831,0.0772
125,0.0821,0.0772
126,0.0825,0.0772
127,0.0827,0.0772
128,0.0819,0.0772
129,0.0813,0.0772
130,0.0828,0.0772
131,0.0815,0.0772
132,0.0829,0.0772
133,0.0821,0.0772
134,0.0830,0.0772
135,0.0815,0.0772
136,0.0846,0.0772
137,0.0820,0.0772
138,0.0815,0.0772
139,0.0813,0.0772
140,0.0834,0.0772
141,0.0825,0.0772
142,0.0841,0.0772
143,0.0826,0.0772
144,0.0828,0.0772
145,0.0833,0.0772
146,0.0833,0.0772
147,0.0840,0.0772
148,0.0820,0.0772
149,0.0820,0.0772
150,0.0831,0.0772
151,0.0826,0.0772
152,0.0815,0.0772
153,0.0843,0.0772
154,0.0817,0.0772
155,0.0815,0.0772
156,0.0806,0.0772
157,0.0834,0.0772
158,0.0816,0.0772
159,0.0827,0.0772
160,0.0830,0.0772
161,0.0825,0.0772
162,0.0826,0.0772
163,0.0831,0.0772
164,0.0828,0.0772
165,0.0827,0.0772
166,0.0842,0.0772
167,0.0807,0.0772
168,0.0823,0.0772
169,0.0826,0.0772
170,0.0828,0.0772
171,0.0832,0.0772
172,0.0843,0.0772
173,0.0826,0.0772
174,0.0831,0.0772
175,0.0814,0.0772
176,0.0816,0.0772
177,0.0815,0.0772
178,0.0842,0.0772
179,0.0823,0.0772
180,0.0853,0.0772
181,0.0821,0.0772
182,0.0825,0.0772
183,0.0793,0.0772
184,0.0832,0.0772
185,0.0812,0.0772
186,0.0848,0.0772
187,0.0830,0.0772
188,0.0834,0.0772
189,0.0834,0.0772
190,0.0824,0.0772
191,0.0827,0.0772
192,0.0830,0.0772
193,0.0803,0.0772
194,0.0827,0.0772
195,0.0821,0.0772
196,0.0821,0.0772
197,0.0833,0.0772
198,0.0823,0.0772
199,0.0819,0.0772
200,0.0818,0.0772
201,0.0809,0.0772
202,0.0825,0.0772
203,0.0806,0.0772
204,0.0809,0.0772
205,0.0819,0.0772
206,0.0846,0.0772
207,0.0833,0.0772
208,0.0849,0.0772
209,0.0830,0.0772
210,0.0833,0.0772
211,0.0830,0.0772
212,0.0830,0.0772
213,0.0854,0.0772
214,0.0833,0.0772
215,0.0817,0.0772
216,0.0819,0.0772
217,0.0823,0.0772
218,0.0830,0.0772
219,0.0828,0.0772
220,0.0824,0.0772
221,0.0839,0.0772
222,0.0829,0.0772
223,0.0836,0.0772
224,0.0816,0.0772
225,0.0802,0.0772
226,0.0799,0.0772
227,0.0820,0.0772
228,0.0813,0.0772
229,0.0808,0.0772
230,0.0827,0.0772
231,0.0812,0.0772
232,0.0811,0.0772
233,0.0828,0.0772
234,0.0826,0.0772
235,0.0822,0.0772
236,0.0817,0.0772
237,0.0835,0.0772
238,0.0825,0.0772
239,0.0829,0.0772
240,0.0833,0.0772
241,0.0826,0.0772
242,0.0821,0.0772
243,0.0825,0.0772
244,0.0837,0.0772
245,0.0832,0.0772
246,0.0828,0.0772
247,0.0825,0.0772
248,0.0824,0.0772
249,0.0848,0.0772
250,0.0827,0.0772
251,0.0824,0.0772
252,0.0818,0.0772
253,0.0807,0.0772
254,0.0827,0.0772
255,0.0806,0.0772
256,0.0820,0.0772
257,0.0818,0.0772
258,0.0823,0.0772
259,0.0819,0.0772
260,0.0814,0.0772
261,0.0827,0.0772
262,0.0822,0.0772
263,0.0837,0.0772
264,0.0820,0.0772
265,0.0824,0.0772
266,0.0848,0.0772
267,0.0831,0.0772
268,0.0830,0.0772
269,0.0805,0.0772
270,0.0833,0.0772
271,0.0837,0.0772
272,0.0826,0.0772
273,0.0820,0.0772
274,0.0820,0.0772
275,0.0826,0.0772
276,0.0835,0.0772
277,0.0820,0.0772
278,0.0840,0.0772
279,0.0814,0.0772
280,0.0824,0.0772
281,0.0848,0.0772
282,0.0836,0.0772
283,0.0826,0.0772
284,0.0817,0.0772
285,0.0811,0.0772
286,0.0828,0.0772
287,0.0820,0.0772
288,0.0818,0.0772
289,0.0814,0.0772
290,0.0835,0.0772
291,0.0816,0.0772
292,0.0840,0.0772
293,0.0805,0.0772
294,0.0826,0.0772
295,0.0832,0.0772
296,0.0830,0.0772
297,0.0829,0.0772
298,0.0819,0.0772
299,0.0841,0.0772
300,0.0818,0.0772
301,0.0819,0.0772
302,0.0823,0.0772
303,0.0823,0.0772
304,0.0831,0.0772
305,0.0834,0.0772
306,0.0823,0.0772
307,0.0819,0.0772
308,0.0829,0.0772
309,0.0819,0.0772
310,0.0819,0.0772
311,0.0830,0.0772
312,0.0817,0.0772
313,0.0815,0.0772
314,0.0824,0.0772
315,0.0837,0.0772
316,0.0813,0.0772
317,0.0815,0.0772
318,0.0835,0.0772
319,0.0828,0.0772
320,0.0814,0.0772
321,0.0831,0.0772
322,0.0841,0.0772
323,0.0826,0.0772
324,0.0822,0.0772
325,0.0809,0.0772
326,0.0826,0.0772
327,0.0825,0.0772
328,0.0828,0.0772
329,0.0801,0.0772
330,0.0819,0.0772
331,0.0840,0.0772
332,0.0826,0.0772
333,0.0815,0.0772
334,0.0831,0.0772
335,0.0801,0.0772
336,0.0821,0.0772
337,0.0868,0.0772
338,0.0854,0.0772
339,0.0832,0.0772
340,0.0826,0.0772
341,0.0838,0.0772
342,0.0813,0.0772
343,0.0844,0.0772
344,0.0833,0.0772
345,0.0818,0.0772
346,0.0818,0.0772
347,0.0855,0.0772
348,0.0819,0.0772
349,0.0838,0.0772
350,0.0826,0.0772
351,0.0834,0.0772
352,0.0832,0.0772
353,0.0816,0.0772
354,0.0825,0.0772
355,0.0808,0.0772
356,0.0829,0.0772
357,0.0839,0.0772
358,0.0813,0.0772
359,0.0841,0.0772
360,0.0834,0.0772
361,0.0833,0.0772
362,0.0826,0.0772
363,0.0822,0.0772
364,0.0842,0.0772
365,0.0818,0.0772
366,0.0809,0.0772
367,0.0805,0.0772
368,0.0811,0.0772
369,0.0825,0.0772
370,0.0840,0.0772
371,0.0829,0.0772
372,0.0816,0.0772
373,0.0848,0.0772
374,0.0820,0.0772
375,0.0819,0.0772
376,0.0819,0.0772
377,0.0839,0.0772
378,0.0818,0.0772
379,0.0817,0.0772
380,0.0817,0.0772
381,0.0835,0.0772
382,0.0820,0.0772
383,0.0832,0.0772
384,0.0815,0.0772
385,0.0808,0.0772
386,0.0821,0.0772
387,0.0818,0.0772
388,0.0815,0.0772
389,0.0838,0.0772
390,0.0819,0.0772
391,0.0833,0.0772
392,0.0822,0.0772
393,0.0818,0.0772
394,0.0832,0.0772
395,0.0829,0.0772
396,0.0836,0.0772
397,0.0839,0.0772
398,0.0831,0.0772
399,0.0802,0.0772
400,0.0820,0.0772
401,0.0837,0.0772
402,0.0810,0.0772
403,0.0806,0.0772
404,0.0817,0.0772
405,0.0808,0.0772
406,0.0849,0.0772
407,0.0815,0.0772
408,0.0839,0.0772
409,0.0844,0.0772
410,0.0819,0.0772
411,0.0812,0.0772
412,0.0857,0.0772
413,0.0835,0.0772
414,0.0828,0.0772
415,0.0813,0.0772
416,0.0826,0.0772
417,0.0825,0.0772
418,0.0834,0.0772
419,0.0821,0.0772
420,0.0834,0.0772
421,0.0827,0.0772
422,0.0839,0.0772
423,0.0823,0.0772
424,0.0831,0.0772
425,0.0813,0.0772
426,0.0836,0.0772
427,0.0810,0.0772
428,0.0838,0.0772
429,0.0829,0.0772
430,0.0831,0.0772
431,0.0822,0.0772
432,0.0837,0.0772
433,0.0801,0.0772
434,0.0846,0.0772
435,0.0822,0.0772
436,0.0823,0.0772
437,0.0836,0.0772
438,0.0813,0.0772
439,0.0832,0.0772
440,0.0828,0.0772
441,0.0824,0.0772
442,0.0807,0.0772
443,0.0810,0.0772
444,0.0838,0.0772
445,0.0824,0.0772
446,0.0841,0.0772
447,0.0817,0.0772
448,0.0822,0.0772
449,0.0823,0.0772
450,0.0839,0.0772
451,0.0830,0.0772
452,0.0818,0.0772
453,0.0831,0.0772
454,0.0818,0.0772
455,0.0822,0.0772
456,0.0823,0.0772
457,0.0828,0.0772
458,0.0815,0.0772
459,0.0819,0.0772
460,0.0827,0.0772
461,0.0826,0.0772
462,0.0839,0.0772
463,0.0841,0.0772
464,0.0832,0.0772
465,0.0823,0.0772
466,0.0843,0.0772
467,0.0813,0.0772
468,0.0857,0.0772
469,0.0816,0.0772
470,0.0829,0.0772
471,0.0805,0.0772
472,0.0836,0.0772
473,0.0819,0.0772
474,0.0820,0.0772
475,0.0826,0.0772
476,0.0832,0.0772
477,0.0814,0.0772
478,0.0819,0.0772
479,0.0825,0.0772
480,0.0814,0.0772
481,0.0823,0.0772
482,0.0831,0.0772
483,0.0827,0.0772
484,0.0845,0.0772
485,0.0803,0.0772
486,0.0847,0.0772
487,0.0819,0.0772
488,0.0811,0.0772
489,0.0801,0.0772
490,0.0843,0.0772
491,0.0818,0.0772
492,0.0819,0.0772
493,0.0811,0.0772
494,0.0837,0.0772
495,0.0814,0.0772
496,0.0817,0.0772
497,0.0829,0.0772
498,0.0830,0.0772
499,0.0802,0.0772
500,0.0817,0.0772
