epoch,train_loss,val_loss
1,0.1223,0.1108
2,0.0777,0.0974
3,0.0698,0.0955
4,0.0687,0.0952
5,0.0684,0.0951
6,0.0684,0.0951
7,0.0683,0.0951
8,0.0683,0.0950
9,0.0682,0.0950
10,0.0680,0.0949
11,0.0679,0.0948
12,0.0677,0.0947
13,0.0673,0.0945
14,0.0667,0.0941
15,0.0661,0.0937
16,0.0651,0.0931
17,0.0643,0.0925
18,0.0636,0.0920
19,0.0630,0.0915
20,0.0633,0.0911
21,0.0623,0.0906
22,0.0620,0.0902
23,0.0616,0.0898
24,0.0614,0.0897
25,0.0598,0.0891
26,0.0606,0.0887
27,0.0600,0.0887
28,0.0585,0.0884
29,0.0603,0.0882
30,0.0606,0.0885
31,0.0607,0.0885
32,0.0598,0.0883
33,0.0598,0.0879
34,0.0593,0.0878
35,0.0589,0.0879
36,0.0600,0.0878
37,0.0596,0.0877
38,0.0584,0.0873
39,0.0591,0.0872
40,0.0594,0.0871
41,0.0599,0.0871
42,0.0590,0.0871
43,0.0589,0.0870
44,0.0580,0.0869
45,0.0575,0.0868
46,0.0578,0.0867
47,0.0576,0.0867
48,0.0580,0.0865
49,0.0580,0.0864
50,0.0573,0.0864
51,0.0583,0.0864
52,0.0580,0.0864
53,0.0574,0.0863
54,0.0578,0.0862
55,0.0572,0.0862
56,0.0572,0.0862
57,0.0566,0.0861
58,0.0573,0.0861
59,0.0570,0.0861
60,0.0568,0.0860
61,0.0573,0.0859
62,0.0575,0.0859
63,0.0570,0.0860
64,0.0568,0.0860
65,0.0569,0.0859
66,0.0573,0.0859
67,0.0571,0.0859
68,0.0565,0.0858
69,0.0565,0.0859
70,0.0570,0.0858
71,0.0567,0.0858
72,0.0570,0.0858
73,0.0568,0.0857
74,0.0565,0.0857
75,0.0566,0.0857
76,0.0566,0.0856
77,0.0568,0.0857
78,0.0566,0.0857
79,0.0568,0.0857
80,0.0563,0.0856
81,0.0567,0.0856
82,0.0565,0.0856
83,0.0568,0.0856
84,0.0558,0.0856
85,0.0568,0.0855
86,0.0565,0.0855
87,0.0564,0.0854
88,0.0573,0.0855
89,0.0563,0.0856
90,0.0562,0.0856
91,0.0566,0.0855
92,0.0560,0.0855
93,0.0561,0.0855
94,0.0563,0.0855
95,0.0563,0.0856
96,0.0559,0.0856
97,0.0564,0.0856
98,0.0567,0.0854
99,0.0563,0.0857
100,0.0562,0.0855
101,0.0563,0.0856
102,0.0563,0.0856
103,0.0560,0.0856
104,0.0559,0.0856
105,0.0561,0.0855
106,0.0557,0.0855
107,0.0563,0.0855
108,0.0558,0.0855
109,0.0559,0.0855
110,0.0556,0.0854
111,0.0559,0.0856
112,0.0558,0.0855
113,0.0560,0.0854
114,0.0555,0.0854
115,0.0559,0.0854
116,0.0556,0.0855
117,0.0562,0.0856
118,0.0556,0.0855
119,0.0557,0.0855
120,0.0556,0.0855
121,0.0554,0.0855
122,0.0559,0.0855
123,0.0556,0.0855
124,0.0560,0.0856
125,0.0558,0.0856
126,0.0561,0.0855
127,0.0559,0.0854
128,0.0557,0.0853
129,0.0557,0.0853
130,0.0560,0.0853
131,0.0553,0.0852
132,0.0559,0.0853
133,0.0554,0.0853
134,0.0556,0.0853
135,0.0557,0.0852
136,0.0556,0.0852
137,0.0553,0.0852
138,0.0557,0.0851
139,0.0557,0.0851
140,0.0557,0.0851
141,0.0553,0.0852
142,0.0551,0.0852
143,0.0553,0.0853
144,0.0554,0.0852
145,0.0558,0.0851
146,0.0552,0.0851
147,0.0559,0.0851
148,0.0551,0.0852
149,0.0555,0.0851
150,0.0558,0.0851
151,0.0558,0.0852
152,0.0556,0.0852
153,0.0557,0.0852
154,0.0554,0.0853
155,0.0555,0.0853
156,0.0555,0.0852
157,0.0553,0.0853
158,0.0550,0.0851
159,0.0559,0.0852
160,0.0558,0.0851
161,0.0552,0.0851
162,0.0557,0.0850
163,0.0554,0.0851
164,0.0559,0.0852
165,0.0553,0.0852
166,0.0556,0.0851
167,0.0556,0.0850
168,0.0552,0.0851
169,0.0557,0.0851
170,0.0553,0.0851
171,0.0555,0.0852
172,0.0548,0.0851
173,0.0553,0.0852
174,0.0556,0.0851
175,0.0555,0.0850
176,0.0554,0.0849
177,0.0553,0.0849
178,0.0551,0.0850
179,0.0554,0.0852
180,0.0556,0.0849
181,0.0557,0.0849
182,0.0550,0.0849
183,0.0557,0.0849
184,0.0553,0.0848
185,0.0547,0.0848
186,0.0554,0.0849
187,0.0554,0.0849
188,0.0553,0.0849
189,0.0553,0.0850
190,0.0552,0.0850
191,0.0552,0.0849
192,0.0550,0.0849
193,0.0549,0.0848
194,0.0552,0.0847
195,0.0551,0.0846
196,0.0553,0.0847
197,0.0551,0.0846
198,0.0550,0.0847
199,0.0559,0.0849
200,0.0550,0.0848
201,0.0555,0.0847
202,0.0548,0.0848
203,0.0551,0.0848
204,0.0548,0.0848
205,0.0551,0.0848
206,0.0547,0.0848
207,0.0549,0.0850
208,0.0555,0.0851
209,0.0549,0.0851
210,0.0554,0.0850
211,0.0549,0.0849
212,0.0554,0.0848
213,0.0549,0.0847
214,0.0551,0.0847
215,0.0550,0.0848
216,0.0549,0.0850
217,0.0551,0.0849
218,0.0551,0.0849
219,0.0553,0.0849
220,0.0550,0.0849
221,0.0551,0.0848
222,0.0555,0.0850
223,0.0553,0.0850
224,0.0554,0.0848
225,0.0549,0.0847
226,0.0553,0.0846
227,0.0550,0.0846
228,0.0552,0.0847
229,0.0549,0.0847
230,0.0556,0.0846
231,0.0553,0.0845
232,0.0548,0.0845
233,0.0550,0.0845
234,0.0543,0.0844
235,0.0550,0.0845
236,0.0550,0.0845
237,0.0550,0.0845
238,0.0546,0.0845
239,0.0548,0.0844
240,0.0547,0.0843
241,0.0554,0.0844
242,0.0552,0.0845
243,0.0547,0.0845
244,0.0552,0.0845
245,0.0548,0.0845
246,0.0546,0.0846
247,0.0547,0.0846
248,0.0552,0.0845
249,0.0552,0.0845
250,0.0551,0.0846
251,0.0549,0.0846
252,0.0548,0.0846
253,0.0546,0.0846
254,0.0546,0.0845
255,0.0546,0.0845
256,0.0553,0.0844
257,0.0543,0.0843
258,0.0547,0.0843
259,0.0546,0.0841
