epoch,train_loss,val_loss
1,0.1364,0.0951
2,0.0965,0.0770
3,0.0919,0.0745
4,0.0915,0.0742
5,0.0928,0.0742
6,0.0947,0.0742
7,0.0936,0.0742
8,0.0949,0.0742
9,0.0948,0.0742
10,0.0947,0.0742
11,0.0936,0.0743
12,0.0929,0.0744
13,0.0936,0.0744
14,0.0950,0.0745
15,0.0935,0.0745
16,0.0922,0.0746
17,0.0933,0.0745
18,0.0916,0.0745
19,0.0918,0.0745
20,0.0946,0.0744
21,0.0922,0.0743
22,0.0923,0.0743
23,0.0928,0.0743
24,0.0963,0.0743
25,0.0946,0.0742
26,0.0947,0.0742
27,0.0882,0.0742
28,0.0935,0.0742
29,0.0920,0.0741
30,0.0924,0.0740
31,0.0913,0.0740
32,0.0920,0.0739
33,0.0919,0.0739
34,0.0933,0.0738
35,0.0947,0.0738
36,0.0906,0.0737
37,0.0934,0.0736
38,0.0919,0.0736
39,0.0952,0.0735
40,0.0923,0.0733
41,0.0924,0.0732
42,0.0914,0.0732
43,0.0926,0.0734
44,0.0900,0.0733
45,0.0895,0.0731
46,0.0926,0.0729
47,0.0921,0.0729
48,0.0891,0.0728
49,0.0915,0.0729
50,0.0910,0.0729
51,0.0915,0.0728
52,0.0906,0.0724
53,0.0908,0.0723
54,0.0898,0.0724
55,0.0914,0.0724
56,0.0893,0.0722
57,0.0909,0.0722
58,0.0917,0.0718
59,0.0881,0.0715
60,0.0877,0.0715
61,0.0863,0.0713
62,0.0901,0.0713
63,0.0857,0.0710
64,0.0900,0.0709
65,0.0890,0.0711
66,0.0857,0.0711
67,0.0880,0.0705
68,0.0869,0.0704
69,0.0881,0.0705
70,0.0865,0.0704
71,0.0856,0.0703
72,0.0818,0.0700
73,0.0876,0.0699
74,0.0887,0.0700
75,0.0892,0.0700
76,0.0865,0.0700
77,0.0849,0.0699
78,0.0875,0.0698
79,0.0876,0.0695
80,0.0873,0.0693
81,0.0904,0.0695
82,0.0884,0.0692
83,0.0838,0.0687
84,0.0857,0.0685
85,0.0866,0.0685
86,0.0886,0.0690
87,0.0870,0.0686
88,0.0891,0.0683
89,0.0865,0.0683
90,0.0877,0.0683
91,0.0845,0.0681
92,0.0837,0.0679
93,0.0866,0.0678
94,0.0871,0.0679
95,0.0881,0.0678
96,0.0878,0.0676
97,0.0846,0.0676
98,0.0847,0.0675
99,0.0846,0.0675
100,0.0870,0.0677
101,0.0803,0.0674
102,0.0849,0.0672
103,0.0858,0.0671
104,0.0838,0.0671
105,0.0832,0.0670
106,0.0850,0.0669
107,0.0842,0.0669
108,0.0812,0.0669
109,0.0868,0.0667
110,0.0858,0.0665
111,0.0860,0.0665
112,0.0834,0.0664
113,0.0864,0.0664
114,0.0818,0.0663
115,0.0875,0.0663
116,0.0804,0.0664
117,0.0840,0.0664
118,0.0832,0.0662
119,0.0858,0.0663
120,0.0858,0.0662
121,0.0861,0.0659
122,0.0824,0.0658
123,0.0841,0.0661
124,0.0847,0.0661
125,0.0828,0.0657
126,0.0820,0.0656
127,0.0850,0.0656
128,0.0831,0.0657
129,0.0845,0.0657
130,0.0854,0.0654
131,0.0836,0.0656
132,0.0824,0.0660
133,0.0859,0.0655
134,0.0847,0.0653
135,0.0865,0.0652
136,0.0841,0.0651
137,0.0822,0.0651
138,0.0833,0.0651
139,0.0848,0.0651
140,0.0832,0.0650
141,0.0843,0.0650
142,0.0850,0.0648
143,0.0840,0.0647
144,0.0837,0.0648
145,0.0822,0.0649
146,0.0800,0.0649
147,0.0823,0.0646
148,0.0807,0.0645
149,0.0830,0.0648
150,0.0859,0.0648
151,0.0811,0.0644
152,0.0811,0.0644
153,0.0831,0.0645
154,0.0873,0.0645
155,0.0854,0.0643
156,0.0814,0.0642
157,0.0860,0.0642
158,0.0856,0.0643
159,0.0839,0.0642
160,0.0834,0.0640
161,0.0846,0.0639
162,0.0846,0.0639
163,0.0823,0.0639
164,0.0868,0.0638
165,0.0836,0.0638
166,0.0859,0.0637
167,0.0858,0.0637
168,0.0815,0.0637
169,0.0847,0.0637
