epoch,train_loss,val_loss
1,0.0824,0.0800
2,0.0762,0.0777
3,0.0746,0.0771
4,0.0742,0.0768
5,0.0740,0.0767
6,0.0739,0.0767
7,0.0739,0.0767
8,0.0739,0.0766
9,0.0738,0.0766
10,0.0738,0.0766
11,0.0738,0.0766
12,0.0738,0.0766
13,0.0738,0.0766
14,0.0738,0.0766
15,0.0738,0.0766
16,0.0738,0.0766
17,0.0738,0.0766
18,0.0737,0.0765
19,0.0737,0.0765
20,0.0737,0.0765
21,0.0737,0.0765
22,0.0737,0.0765
23,0.0737,0.0765
24,0.0737,0.0765
25,0.0737,0.0765
26,0.0737,0.0765
27,0.0737,0.0765
28,0.0737,0.0765
29,0.0737,0.0765
30,0.0737,0.0764
31,0.0737,0.0764
32,0.0736,0.0764
33,0.0736,0.0764
34,0.0736,0.0764
35,0.0736,0.0764
36,0.0736,0.0763
37,0.0736,0.0763
38,0.0735,0.0763
39,0.0735,0.0762
40,0.0735,0.0762
41,0.0734,0.0761
42,0.0734,0.0760
43,0.0733,0.0759
44,0.0732,0.0757
45,0.0731,0.0755
46,0.0730,0.0752
47,0.0728,0.0748
48,0.0726,0.0743
49,0.0723,0.0736
50,0.0721,0.0730
51,0.0718,0.0724
52,0.0716,0.0719
53,0.0713,0.0714
54,0.0710,0.0709
55,0.0707,0.0704
56,0.0705,0.0700
57,0.0702,0.0695
58,0.0699,0.0691
59,0.0696,0.0687
60,0.0693,0.0684
61,0.0690,0.0680
62,0.0688,0.0677
63,0.0685,0.0674
64,0.0683,0.0671
65,0.0681,0.0669
66,0.0679,0.0666
67,0.0678,0.0663
68,0.0676,0.0661
69,0.0674,0.0658
70,0.0673,0.0656
71,0.0672,0.0654
72,0.0670,0.0652
73,0.0669,0.0650
74,0.0668,0.0649
75,0.0667,0.0647
76,0.0666,0.0646
77,0.0665,0.0644
78,0.0664,0.0643
79,0.0663,0.0641
80,0.0662,0.0640
81,0.0661,0.0639
82,0.0660,0.0638
83,0.0660,0.0637
84,0.0659,0.0636
85,0.0658,0.0634
86,0.0657,0.0633
87,0.0657,0.0632
88,0.0656,0.0631
89,0.0655,0.0630
90,0.0655,0.0629
91,0.0654,0.0628
92,0.0654,0.0627
93,0.0653,0.0627
94,0.0652,0.0626
95,0.0652,0.0625
96,0.0651,0.0624
97,0.0651,0.0623
98,0.0650,0.0622
99,0.0649,0.0621
100,0.0649,0.0620
101,0.0648,0.0620
102,0.0648,0.0619
103,0.0647,0.0618
104,0.0647,0.0617
