epoch,train_loss,val_loss
1,40.0635,40.1555
2,39.8906,40.5663
3,39.8685,40.0852
4,39.8141,41.7909
5,39.9176,40.9676
6,39.8124,40.4868
7,39.8132,40.0364
8,39.7763,40.5249
9,39.7705,40.7659
10,39.7476,40.3151
11,39.6595,40.7699
12,39.8038,40.9944
13,39.6824,40.8045
14,39.7170,40.7414
15,39.6681,40.3904
16,39.7521,40.1730
17,39.5860,40.6386
18,39.7418,40.0092
19,39.5845,40.3489
20,39.5262,41.3376
21,39.6672,40.5769
22,39.6721,40.2696
23,39.5577,40.7623
24,39.5179,40.6260
25,39.5637,40.7506
26,39.4928,40.6513
27,39.4118,40.6267
28,39.4784,40.5006
29,39.4855,40.7765
30,39.3135,40.4442
31,39.3736,40.6223
32,39.3766,40.8051
33,39.4608,40.7854
34,39.3583,40.5105
35,39.3475,41.0969
36,39.3525,41.2746
37,39.3207,41.0367
38,39.2363,40.5675
39,39.3432,40.3447
40,39.1302,40.9646
41,39.2970,40.4809
42,39.2153,40.3742
43,39.2060,40.6046
44,39.2476,40.9297
45,39.1285,40.9548
46,39.1199,41.4942
47,39.1868,40.5040
48,39.0273,40.5857
49,39.1828,40.3700
50,39.1053,40.4371
51,39.0645,40.4908
52,39.1668,40.4306
53,39.0179,40.5496
54,39.0603,40.5558
55,39.1098,40.4722
56,39.0472,40.7344
57,39.0559,40.4622
58,38.8866,40.0573
59,39.0333,40.0165
60,38.9327,40.7702
61,39.0133,40.4046
62,38.9847,40.7727
63,39.0249,40.3340
64,38.9864,40.2703
65,38.9563,40.5555
66,38.9084,41.3980
67,38.9262,41.1687
68,38.8262,40.8521
