epoch,train_loss,val_loss
1,39.8287,40.1132
2,39.5525,39.9659
3,39.4094,39.8840
4,39.3106,39.7333
5,39.2700,39.8178
6,39.1462,39.7532
7,39.1499,39.7691
8,39.0481,39.6950
9,39.0129,39.7255
10,39.0785,39.5934
11,38.9693,39.6974
12,38.9810,39.5775
13,38.8308,39.7102
14,38.8242,39.7355
15,38.8187,39.8066
16,38.8135,39.7519
17,38.8061,39.8499
18,38.7012,39.8684
19,38.6987,39.7274
20,38.6529,39.7752
21,38.6777,39.6724
22,38.6831,39.6365
23,38.5248,39.7462
24,38.4867,39.6630
25,38.4090,39.4395
26,38.5093,39.6760
27,38.3640,39.6970
28,38.5754,39.7533
29,38.4526,39.8142
30,38.3573,39.6760
31,38.3624,39.7425
32,38.1914,39.7177
33,38.2316,39.8789
34,38.2937,39.7060
35,38.1949,39.6142
36,38.2073,39.7384
37,38.1429,39.6880
38,38.1979,39.7293
39,38.1222,39.5095
40,38.0306,39.5978
41,38.0184,39.5653
42,38.0303,39.5989
43,38.0621,39.4718
44,37.9737,39.5129
45,38.0412,39.6199
46,37.9679,39.5368
47,37.9286,39.5327
48,38.0129,39.6575
49,37.8661,39.4821
50,37.8363,39.5701
51,37.7144,39.6272
52,37.6910,39.6584
53,37.6507,39.6540
54,37.6609,39.5016
55,37.6650,39.7575
56,37.6581,39.5569
57,37.5838,39.6749
58,37.6016,39.6372
59,37.6775,39.4115
60,37.5252,39.6827
61,37.4651,39.7744
62,37.3797,39.7203
63,37.3764,39.7915
64,37.5211,39.6794
65,37.3550,39.7354
66,37.3500,39.6154
67,37.1936,39.6541
68,37.3776,39.6213
69,37.2591,39.7013
70,37.2990,39.9891
71,37.2888,39.7727
72,36.9530,39.5205
73,37.2871,39.5411
74,37.1528,39.5852
75,37.1478,39.8247
76,37.0403,39.4743
77,36.9534,39.9719
78,37.1497,39.7380
79,37.1159,39.7546
80,37.0554,39.4945
81,36.8794,39.6013
82,37.0638,39.8445
83,37.0649,39.6824
84,37.0335,40.1511
85,36.8859,39.5338
86,36.6655,40.3538
87,36.8374,40.1204
88,36.9592,39.6441
89,36.8573,39.7600
90,36.7369,40.1139
91,36.7774,40.2242
92,36.8120,39.6475
93,36.8966,39.8384
94,36.7783,39.9338
95,36.7053,39.9130
96,36.4155,39.8197
97,36.5563,39.9892
98,36.7019,39.9151
99,36.5682,39.6822
100,36.4862,39.6887
101,36.4478,39.6817
102,36.6215,39.6686
103,36.4457,40.1622
104,36.4142,40.2773
105,36.4839,39.8058
106,36.3695,40.0762
107,36.3019,40.1443
108,36.5437,40.2562
109,36.2084,39.6837
