epoch,train_loss,val_loss
1,40.4117,40.3598
2,40.1980,40.7508
3,40.2741,40.1878
4,40.1496,40.7716
5,40.2038,39.9669
6,40.1063,39.9175
7,40.1193,40.6111
8,40.1794,40.6519
9,40.2265,40.3136
10,40.1269,40.3022
11,40.1537,40.3602
12,40.2273,40.0012
13,40.0816,39.9513
14,40.0723,39.9867
15,40.0560,39.8728
16,40.0592,39.9214
17,40.0286,39.8713
18,40.0261,40.0459
19,40.0340,39.9536
20,40.0235,39.8931
21,40.0228,40.0563
22,40.0861,39.9973
23,40.0451,39.9064
24,40.0334,39.9415
25,40.0407,39.9854
26,40.0166,39.8791
27,40.0344,39.8311
28,40.0140,39.9329
29,40.0143,39.9646
30,40.0534,39.9283
31,39.9888,39.8949
32,40.0097,40.0010
33,40.0329,39.9939
34,40.0220,39.8867
35,39.9894,40.0553
36,40.0560,40.0167
37,40.0003,39.9618
38,40.0054,39.9185
39,39.9597,39.8629
40,39.9626,39.8637
41,40.0175,39.9835
42,40.0154,39.9837
43,40.0197,39.9261
44,40.1639,40.1201
45,40.1937,40.0520
46,40.1388,40.0325
47,40.1078,40.2784
48,40.1123,40.1095
49,40.0155,39.9917
50,40.0755,40.1317
51,40.0171,40.0275
52,40.0742,40.1247
53,40.0628,39.9877
54,40.0025,40.2628
55,40.0443,40.0636
56,40.0476,40.2203
57,40.0395,40.1151
58,39.9981,40.3326
59,40.0996,40.2111
60,40.0159,40.2320
61,40.0406,39.9952
62,40.0543,40.1808
63,40.0931,40.0224
64,40.0746,40.3017
65,40.1190,40.2559
66,40.0639,40.1737
67,40.0388,40.1518
68,40.0322,40.2441
69,40.0744,40.2255
70,40.0673,40.1076
71,40.0047,40.1422
72,40.0712,40.1403
73,40.0289,40.1685
74,40.0200,40.1766
75,40.0170,40.1844
76,40.0576,40.1910
77,40.1049,40.0990
