epoch,train_loss,val_loss
1,0.1429,0.1165
2,0.0868,0.0942
3,0.0731,0.0901
4,0.0707,0.0894
5,0.0702,0.0892
6,0.0701,0.0891
7,0.0701,0.0891
8,0.0700,0.0890
9,0.0700,0.0890
10,0.0700,0.0889
11,0.0699,0.0888
12,0.0699,0.0887
13,0.0697,0.0886
14,0.0696,0.0884
15,0.0694,0.0880
16,0.0690,0.0875
17,0.0685,0.0867
18,0.0679,0.0859
19,0.0672,0.0851
20,0.0663,0.0844
21,0.0661,0.0837
22,0.0651,0.0832
23,0.0649,0.0827
24,0.0651,0.0823
25,0.0649,0.0819
26,0.0642,0.0810
27,0.0651,0.0801
28,0.0639,0.0798
29,0.0643,0.0798
30,0.0635,0.0791
31,0.0641,0.0791
32,0.0632,0.0788
33,0.0640,0.0786
34,0.0634,0.0784
35,0.0620,0.0781
36,0.0628,0.0779
37,0.0624,0.0782
38,0.0630,0.0777
39,0.0629,0.0776
40,0.0630,0.0780
41,0.0619,0.0777
42,0.0630,0.0773
43,0.0624,0.0774
44,0.0612,0.0773
45,0.0620,0.0769
46,0.0620,0.0769
47,0.0614,0.0773
48,0.0622,0.0772
49,0.0616,0.0767
50,0.0613,0.0769
51,0.0611,0.0769
52,0.0610,0.0768
53,0.0608,0.0767
54,0.0606,0.0768
55,0.0606,0.0768
56,0.0602,0.0767
57,0.0612,0.0768
58,0.0600,0.0769
59,0.0606,0.0770
60,0.0606,0.0769
61,0.0603,0.0769
62,0.0607,0.0768
63,0.0615,0.0767
64,0.0607,0.0768
65,0.0614,0.0767
66,0.0606,0.0767
67,0.0599,0.0767
68,0.0600,0.0767
69,0.0592,0.0764
70,0.0600,0.0762
71,0.0598,0.0762
72,0.0594,0.0762
73,0.0589,0.0762
74,0.0591,0.0758
75,0.0593,0.0755
76,0.0594,0.0758
77,0.0594,0.0759
78,0.0589,0.0759
79,0.0588,0.0759
80,0.0583,0.0756
81,0.0585,0.0753
82,0.0592,0.0751
83,0.0590,0.0751
84,0.0585,0.0752
85,0.0593,0.0753
86,0.0591,0.0754
87,0.0585,0.0752
88,0.0583,0.0751
89,0.0583,0.0752
90,0.0593,0.0752
91,0.0585,0.0753
92,0.0587,0.0753
93,0.0585,0.0750
94,0.0583,0.0749
95,0.0588,0.0751
96,0.0578,0.0753
97,0.0576,0.0752
98,0.0579,0.0749
99,0.0579,0.0748
100,0.0580,0.0746
101,0.0587,0.0747
102,0.0588,0.0748
103,0.0580,0.0752
104,0.0569,0.0750
105,0.0585,0.0747
106,0.0578,0.0748
107,0.0574,0.0749
108,0.0578,0.0747
109,0.0577,0.0742
110,0.0578,0.0743
111,0.0576,0.0745
112,0.0575,0.0743
113,0.0576,0.0741
114,0.0570,0.0743
115,0.0581,0.0745
116,0.0579,0.0746
117,0.0574,0.0747
118,0.0571,0.0745
119,0.0572,0.0744
120,0.0570,0.0746
121,0.0574,0.0745
122,0.0574,0.0747
123,0.0570,0.0747
124,0.0572,0.0744
125,0.0573,0.0741
126,0.0574,0.0743
127,0.0570,0.0744
128,0.0573,0.0742
129,0.0570,0.0743
130,0.0568,0.0744
131,0.0571,0.0741
132,0.0569,0.0741
133,0.0568,0.0742
134,0.0576,0.0740
135,0.0569,0.0739
136,0.0570,0.0742
137,0.0572,0.0744
138,0.0570,0.0745
139,0.0569,0.0744
140,0.0576,0.0742
141,0.0568,0.0742
142,0.0565,0.0744
143,0.0564,0.0743
144,0.0568,0.0743
145,0.0566,0.0745
146,0.0567,0.0744
147,0.0562,0.0743
148,0.0573,0.0742
149,0.0570,0.0743
150,0.0571,0.0742
151,0.0565,0.0743
152,0.0563,0.0741
153,0.0568,0.0741
154,0.0570,0.0742
155,0.0569,0.0741
156,0.0567,0.0743
157,0.0572,0.0744
158,0.0565,0.0746
159,0.0560,0.0745
160,0.0568,0.0740
161,0.0567,0.0739
162,0.0567,0.0742
163,0.0566,0.0746
164,0.0568,0.0745
165,0.0564,0.0747
166,0.0568,0.0742
167,0.0568,0.0743
168,0.0561,0.0746
169,0.0565,0.0745
170,0.0563,0.0743
171,0.0557,0.0742
172,0.0572,0.0742
173,0.0564,0.0740
174,0.0558,0.0743
175,0.0564,0.0745
176,0.0559,0.0746
177,0.0549,0.0750
178,0.0563,0.0750
179,0.0554,0.0747
180,0.0558,0.0748
181,0.0560,0.0747
182,0.0561,0.0744
183,0.0556,0.0743
184,0.0560,0.0743
185,0.0559,0.0743
186,0.0557,0.0746
187,0.0554,0.0746
188,0.0548,0.0743
189,0.0552,0.0744
190,0.0554,0.0742
191,0.0556,0.0745
192,0.0562,0.0744
193,0.0565,0.0743
194,0.0553,0.0747
195,0.0565,0.0750
196,0.0562,0.0747
197,0.0554,0.0746
198,0.0558,0.0747
199,0.0552,0.0750
200,0.0563,0.0749
201,0.0555,0.0750
202,0.0554,0.0749
203,0.0562,0.0745
204,0.0559,0.0746
205,0.0553,0.0747
206,0.0555,0.0748
207,0.0549,0.0749
208,0.0552,0.0748
209,0.0559,0.0748
210,0.0554,0.0748
211,0.0555,0.0747
