epoch,train_loss,val_loss
1,40.3273,40.3952
2,40.1813,40.2137
3,40.1823,40.3200
4,40.2099,40.1773
5,40.1165,40.1394
6,40.1095,40.1991
7,40.0628,40.1269
8,40.0787,40.1435
9,40.0816,40.1660
10,40.0512,40.1531
11,40.0473,40.1529
12,40.0402,40.0706
13,40.0695,40.0941
14,40.0045,40.1073
15,40.0472,40.0446
16,40.0193,40.0108
17,40.0224,40.0789
18,40.0179,40.0293
19,39.9795,40.0220
20,40.0074,40.0042
21,39.9551,40.0346
22,39.9646,40.0278
23,40.0154,40.0029
24,39.9664,40.0509
25,39.9864,40.0496
26,39.9950,40.1081
27,40.0163,40.0229
28,40.0383,40.0276
29,40.0032,40.0703
30,39.9876,40.0390
31,39.9873,40.0927
32,40.0209,40.1549
33,40.0453,40.0775
34,40.0564,40.1874
35,39.9849,40.0699
36,40.0551,40.0979
37,40.0516,40.2180
38,39.9991,40.1464
39,40.0167,40.1571
40,40.0183,40.1591
41,40.0041,40.1497
42,39.9795,40.1894
43,39.9609,40.1484
44,39.9752,40.1328
45,39.9430,40.1005
46,39.9782,40.1330
47,39.9816,40.1123
48,39.9691,40.1527
49,39.9944,40.1723
50,40.0001,40.1224
51,40.0120,40.1195
52,39.9610,40.1086
53,39.9827,40.1212
54,40.0056,40.1023
55,39.9191,40.0690
56,39.9558,40.1187
57,39.9469,40.1199
58,39.9215,40.0511
59,39.9647,40.0889
60,40.0079,40.0974
61,39.9227,40.0216
62,39.9620,40.0689
63,39.9957,39.9814
64,39.9657,40.0653
65,39.9936,40.0585
66,39.9081,39.9911
67,39.9206,40.0079
68,39.8836,40.0493
69,39.9347,40.0377
70,39.9536,39.9748
71,39.9483,40.0160
72,39.9963,39.9767
73,39.9389,39.9711
74,39.9399,40.0320
75,39.9420,40.0155
76,39.9297,39.9968
77,39.9388,40.0635
78,39.9328,40.0447
79,39.9601,40.0912
80,39.9524,39.9993
81,39.8975,40.0117
82,40.0146,40.2564
83,40.0080,40.0287
84,39.9753,39.9833
85,39.9099,39.9543
86,39.9489,40.1084
87,39.8937,39.9443
88,39.9246,40.0694
89,40.0162,39.9875
90,39.9678,40.0492
91,39.9634,40.0481
92,39.9497,40.0263
93,39.9734,40.0627
94,39.9342,40.0007
95,39.9228,39.9926
96,39.9317,39.9995
97,39.9613,40.0032
98,39.9122,40.0193
99,39.9750,39.9449
100,39.9048,40.0607
101,39.8960,39.9769
102,39.9004,39.9782
103,39.9749,40.0644
104,39.9683,39.9902
105,39.9831,40.0096
106,39.8905,40.0348
107,39.9448,39.9910
108,39.8982,39.9773
109,39.9237,40.0566
110,39.9290,40.0003
111,39.9093,40.0222
112,39.9403,39.9854
113,39.9369,39.9663
114,39.9413,39.9796
115,39.9456,39.9723
116,39.9504,39.9973
117,39.9927,39.9728
118,39.9828,40.0025
119,39.9432,40.0219
120,40.0092,40.0189
121,39.9108,39.9570
122,39.9683,39.9853
123,39.9047,40.0528
124,39.9213,39.9833
125,39.9941,39.9750
126,39.9574,39.9596
127,39.8709,39.9552
128,39.9558,39.9690
129,40.0270,40.0197
130,39.9234,39.9119
131,39.9570,39.9361
132,39.9159,40.0038
133,39.9685,40.0106
134,39.9255,39.9946
135,39.8727,39.9625
136,39.9450,39.9643
137,39.9461,39.9873
138,39.9392,40.0127
139,40.0161,39.9913
140,39.9540,40.0050
141,39.9148,39.9627
142,39.9189,39.9573
143,39.9591,39.9790
144,39.8936,39.9971
145,39.9680,39.9261
146,39.8822,39.9995
147,40.0099,39.9772
148,39.9163,39.9618
149,39.9761,39.9633
150,40.0043,40.0097
151,39.9432,39.9668
152,39.9181,40.0083
153,39.9685,39.9793
154,39.9026,39.9427
155,39.9002,39.9407
156,39.9281,39.9450
157,39.9373,39.9980
158,39.9246,39.9792
159,39.9243,39.9594
160,39.9808,39.9336
161,39.9271,39.9574
162,39.9504,39.9586
163,39.9320,40.0075
164,39.9295,39.9685
165,39.9693,39.9795
166,39.8759,39.9602
167,39.9068,40.0532
168,39.9776,39.9346
169,39.9851,39.9220
170,39.8885,39.9524
171,39.8936,39.9468
172,39.9533,39.9517
173,39.9256,39.9290
174,39.8869,39.9308
175,39.8757,39.9783
176,39.9374,39.9779
177,39.8824,39.9968
178,39.9061,39.9433
179,39.9609,39.9454
180,39.9154,39.9826
