epoch,train_loss,val_loss
1,40.2278,39.7116
2,40.0759,39.6501
3,40.0378,39.6535
4,40.0058,39.6312
5,39.9865,39.6250
6,40.0191,39.6789
7,39.9456,39.5670
8,39.9018,39.6429
9,39.9120,39.6540
10,39.8995,39.5805
11,39.9226,39.6180
12,39.9038,39.6013
13,39.8807,39.6091
14,39.8621,39.5131
15,39.8068,39.5060
16,39.8391,39.5222
17,39.7742,39.5251
18,39.7809,39.4705
19,39.7869,39.4440
20,39.8224,39.6105
21,39.7821,39.6851
22,39.7411,39.5468
23,39.7419,39.5691
24,39.8166,39.5072
25,39.7329,39.5369
26,39.7236,39.4459
27,39.7383,39.5233
28,39.7269,39.4975
29,39.7142,39.5061
30,39.7012,39.5925
31,39.7640,39.4633
32,39.7433,39.5315
33,39.7137,39.5069
34,39.6460,39.6398
35,39.7032,39.5298
36,39.6582,39.6013
37,39.6145,39.5027
38,39.6611,39.5039
39,39.7191,39.4277
40,39.6560,39.5909
41,39.6697,39.6259
42,39.6852,39.5178
43,39.6431,39.4210
44,39.6246,39.4830
45,39.6144,39.4409
46,39.6559,39.4493
47,39.5707,39.5309
48,39.7183,39.4917
49,39.6650,39.5483
50,39.6818,39.5432
51,39.5803,39.6256
52,39.6167,39.5880
53,39.6199,39.5376
54,39.6315,39.4660
55,39.5783,39.4963
56,39.5880,39.4271
57,39.6099,39.5838
58,39.6747,39.5058
59,39.6358,39.4771
60,39.5427,39.4805
61,39.5567,39.4033
62,39.5374,39.5467
63,39.5498,39.4318
64,39.5673,39.6059
65,39.5981,39.5134
66,39.5529,39.4858
67,39.5501,39.5088
68,39.5447,39.6740
69,39.6068,39.6239
70,39.5698,39.5301
71,39.5629,39.6268
72,39.5528,39.5789
73,39.5186,39.5745
74,39.5605,39.5295
75,39.5733,39.5984
76,39.5222,39.6073
77,39.5201,39.6502
78,39.6373,39.5940
79,39.5846,39.6401
80,39.5221,39.6301
81,39.5542,39.5355
82,39.5279,39.6319
83,39.5202,39.5458
84,39.5633,39.6042
85,39.4718,39.6378
86,39.6127,39.6549
87,39.6071,39.5828
88,39.5570,39.5698
89,39.4922,39.6971
90,39.5666,39.6348
91,39.4686,39.5999
92,39.4096,39.5830
93,39.4775,39.7457
94,39.4888,39.7159
95,39.4856,39.7826
96,39.5098,39.5875
97,39.5695,39.6973
98,39.4738,39.6481
99,39.4711,39.6776
100,39.5194,39.5967
101,39.4931,39.5818
102,39.5326,39.5475
103,39.5000,39.6266
104,39.5797,39.5414
105,39.4504,39.5253
106,39.4595,39.6770
107,39.4858,39.7035
108,39.5148,39.6778
109,39.4777,39.7216
110,39.4812,39.6572
111,39.4787,39.5616
