epoch,train_loss,val_loss
1,40.4618,40.5833
2,40.3093,40.4528
3,40.1853,40.2846
4,40.0779,40.1534
5,40.0521,40.2975
6,40.0087,40.0426
7,40.0046,39.9151
8,39.9682,39.9049
9,39.9467,39.8554
10,39.9351,39.8294
11,39.8601,39.7696
12,39.8948,39.7827
13,39.8646,39.7947
14,39.8255,39.7206
15,39.8740,39.7234
16,39.8460,39.7152
17,39.8488,39.6912
18,39.8154,39.7087
19,39.8252,39.6090
20,39.8403,39.6705
21,39.8200,39.7140
22,39.8006,39.6180
23,39.7772,39.6059
24,39.8172,39.5648
25,39.7683,39.7140
26,39.8204,39.6495
27,39.7413,39.6084
28,39.8075,39.6428
29,39.7977,39.5935
30,39.8147,39.5754
31,39.8046,39.5495
32,39.7658,39.6174
33,39.8060,39.6200
34,39.7919,39.5504
35,39.7972,39.5357
36,39.7932,39.6042
37,39.7722,39.5779
38,39.7868,39.5469
39,39.7943,39.5587
40,39.8187,39.5452
41,39.7798,39.5612
42,39.7634,39.6060
43,39.7419,39.6009
44,39.7487,39.5311
45,39.7634,39.5166
46,39.8214,39.5451
47,39.7714,39.5077
48,39.7483,39.5440
49,39.7549,39.5171
50,39.7583,39.6898
51,39.7246,39.5534
52,39.7339,39.5074
53,39.7697,39.5409
54,39.7849,39.5462
55,39.8111,39.5878
56,39.7724,39.6541
57,39.8454,39.5284
58,39.7051,39.5549
59,39.7568,39.6617
60,39.7278,39.5306
61,39.7626,39.5287
62,39.8052,39.5728
63,39.7356,39.5629
64,39.7369,39.5208
65,39.7037,39.5503
66,39.7609,39.5554
67,39.7770,39.5614
68,39.7667,39.5867
69,39.7710,39.5202
70,39.8424,39.5081
71,39.7620,39.5011
72,39.8168,39.6431
73,39.8277,39.5908
74,39.8005,39.5140
75,39.7819,39.5904
76,39.7370,39.5282
77,39.7208,39.5038
78,39.7663,39.5221
79,39.7568,39.5075
80,39.8105,39.5729
81,39.7476,39.4790
82,39.8056,39.5023
83,39.8272,39.4976
84,39.7959,39.4608
85,39.8224,39.4788
86,39.7766,39.5012
87,39.8039,39.5467
88,39.8148,39.5457
89,39.7585,39.5746
90,39.7367,39.5482
91,39.7403,39.5822
92,39.7428,39.5451
93,39.7338,39.5356
94,39.7649,39.5319
95,39.7419,39.5375
96,39.7860,39.5229
97,39.7698,39.5715
98,39.7345,39.5658
99,39.7591,39.5183
100,39.7765,39.5273
101,39.7337,39.5430
102,39.7780,39.5610
103,39.7110,39.5206
104,39.7345,39.5086
105,39.6902,39.4899
106,39.7798,39.5210
107,39.7216,39.5079
108,39.7635,39.4626
109,39.7744,39.5949
110,39.7293,39.5218
111,39.7080,39.6104
112,39.7663,39.5170
113,39.8134,39.4300
114,39.7632,39.5018
115,39.7996,39.6482
116,39.8577,39.5213
117,39.7379,39.5602
118,39.7411,39.4855
119,39.7211,39.5096
120,39.7462,39.6412
121,39.7686,39.5260
122,39.7463,39.6214
123,39.7281,39.5505
124,39.6938,39.6099
125,39.7132,39.5729
126,39.7399,39.4855
127,39.6923,39.6149
128,39.7530,39.5177
129,39.7654,39.5326
130,39.7272,39.6048
131,39.7273,39.6231
132,39.7210,39.6228
133,39.7581,39.5779
134,39.7041,39.6216
135,39.7251,39.5750
136,39.7092,39.6275
137,39.7234,39.5768
138,39.7226,39.6019
139,39.7371,39.6187
140,39.7281,39.5410
141,39.6859,39.6130
142,39.7124,39.5349
143,39.7454,39.5878
144,39.7464,39.5640
145,39.7162,39.8240
146,39.7212,39.6136
147,39.7224,39.5607
148,39.7519,39.5488
149,39.7483,39.5856
150,39.7443,39.5748
151,39.7159,39.5820
152,39.7604,39.6464
153,39.7430,39.5982
154,39.6845,39.5559
155,39.7554,39.6833
156,39.7435,39.5442
157,39.7139,39.5605
158,39.7084,39.5914
159,39.7104,39.6059
160,39.7506,39.6025
161,39.7601,39.5559
162,39.7324,39.6187
163,39.6962,39.5831
