epoch,train_loss,val_loss
1,0.1222,0.0839
2,0.0748,0.0787
3,0.0732,0.0785
4,0.0732,0.0785
5,0.0732,0.0785
6,0.0732,0.0785
7,0.0732,0.0785
8,0.0732,0.0785
9,0.0732,0.0785
10,0.0732,0.0785
11,0.0732,0.0785
12,0.0732,0.0785
13,0.0732,0.0785
14,0.0732,0.0785
15,0.0732,0.0785
16,0.0732,0.0785
17,0.0732,0.0785
18,0.0732,0.0785
19,0.0732,0.0785
20,0.0732,0.0785
21,0.0732,0.0785
22,0.0732,0.0785
23,0.0732,0.0785
24,0.0732,0.0785
25,0.0732,0.0785
26,0.0732,0.0785
27,0.0732,0.0785
28,0.0732,0.0785
29,0.0732,0.0785
30,0.0732,0.0785
31,0.0732,0.0785
32,0.0732,0.0785
33,0.0732,0.0785
34,0.0732,0.0785
35,0.0732,0.0785
36,0.0732,0.0785
37,0.0732,0.0785
38,0.0732,0.0785
39,0.0732,0.0785
40,0.0732,0.0785
41,0.0732,0.0785
42,0.0732,0.0785
43,0.0732,0.0785
44,0.0732,0.0785
45,0.0732,0.0785
46,0.0732,0.0785
47,0.0732,0.0785
48,0.0732,0.0785
49,0.0732,0.0785
50,0.0732,0.0785
51,0.0732,0.0785
52,0.0732,0.0785
53,0.0732,0.0785
54,0.0732,0.0785
55,0.0732,0.0785
56,0.0732,0.0785
57,0.0732,0.0785
58,0.0732,0.0785
59,0.0732,0.0785
60,0.0732,0.0785
61,0.0732,0.0785
62,0.0732,0.0785
63,0.0731,0.0785
64,0.0732,0.0785
65,0.0730,0.0785
66,0.0725,0.0780
67,0.0698,0.0766
68,0.0678,0.0744
69,0.0643,0.0703
70,0.0627,0.0705
71,0.0610,0.0691
72,0.0582,0.0669
73,0.0586,0.0685
74,0.0559,0.0660
75,0.0569,0.0660
76,0.0550,0.0651
77,0.0536,0.0640
78,0.0536,0.0643
79,0.0525,0.0639
80,0.0536,0.0639
81,0.0529,0.0633
82,0.0533,0.0643
83,0.0541,0.0633
84,0.0523,0.0664
85,0.0551,0.0634
86,0.0528,0.0631
87,0.0516,0.0643
88,0.0523,0.0648
89,0.0521,0.0641
90,0.0512,0.0635
91,0.0509,0.0636
92,0.0513,0.0628
93,0.0508,0.0629
94,0.0516,0.0629
95,0.0517,0.0631
96,0.0523,0.0624
97,0.0495,0.0629
98,0.0504,0.0643
99,0.0507,0.0623
100,0.0513,0.0614
101,0.0499,0.0613
102,0.0509,0.0627
103,0.0503,0.0631
104,0.0488,0.0612
105,0.0491,0.0614
106,0.0479,0.0617
107,0.0499,0.0609
108,0.0505,0.0620
109,0.0497,0.0612
110,0.0475,0.0609
111,0.0485,0.0608
112,0.0485,0.0619
113,0.0479,0.0613
114,0.0501,0.0609
115,0.0483,0.0618
116,0.0485,0.0613
117,0.0475,0.0613
118,0.0479,0.0615
119,0.0486,0.0611
120,0.0469,0.0603
121,0.0480,0.0599
122,0.0471,0.0592
123,0.0466,0.0592
124,0.0473,0.0614
125,0.0479,0.0602
126,0.0470,0.0615
127,0.0497,0.0647
128,0.0508,0.0638
129,0.0505,0.0615
130,0.0475,0.0613
131,0.0489,0.0618
132,0.0485,0.0617
133,0.0476,0.0619
134,0.0472,0.0627
135,0.0499,0.0629
136,0.0494,0.0616
137,0.0480,0.0602
138,0.0474,0.0609
139,0.0473,0.0609
140,0.0469,0.0613
141,0.0454,0.0617
142,0.0473,0.0606
143,0.0457,0.0604
144,0.0478,0.0609
145,0.0466,0.0614
146,0.0483,0.0616
147,0.0457,0.0615
148,0.0474,0.0602
149,0.0457,0.0607
150,0.0471,0.0605
151,0.0478,0.0634
152,0.0473,0.0620
153,0.0457,0.0611
154,0.0451,0.0607
155,0.0464,0.0626
156,0.0473,0.0621
157,0.0475,0.0617
158,0.0465,0.0609
159,0.0479,0.0591
160,0.0468,0.0619
161,0.0467,0.0618
162,0.0467,0.0615
163,0.0464,0.0607
164,0.0464,0.0603
165,0.0472,0.0601
166,0.0465,0.0605
167,0.0460,0.0604
168,0.0444,0.0609
169,0.0467,0.0612
170,0.0455,0.0602
171,0.0472,0.0599
172,0.0459,0.0602
173,0.0473,0.0622
174,0.0463,0.0609
175,0.0463,0.0617
176,0.0471,0.0601
177,0.0462,0.0596
178,0.0460,0.0593
179,0.0461,0.0595
180,0.0461,0.0605
181,0.0463,0.0596
182,0.0453,0.0585
183,0.0461,0.0577
184,0.0457,0.0584
185,0.0446,0.0588
186,0.0448,0.0589
187,0.0461,0.0586
188,0.0453,0.0593
189,0.0454,0.0587
190,0.0435,0.0594
191,0.0435,0.0591
192,0.0444,0.0595
193,0.0437,0.0592
194,0.0440,0.0595
195,0.0446,0.0595
196,0.0449,0.0591
197,0.0437,0.0588
198,0.0433,0.0594
199,0.0426,0.0584
200,0.0464,0.0584
201,0.0475,0.0633
202,0.0470,0.0624
203,0.0475,0.0604
204,0.0447,0.0603
205,0.0456,0.0596
206,0.0448,0.0605
207,0.0446,0.0591
208,0.0436,0.0595
209,0.0440,0.0599
210,0.0439,0.0583
211,0.0447,0.0597
212,0.0442,0.0603
213,0.0438,0.0588
214,0.0441,0.0577
215,0.0439,0.0592
216,0.0435,0.0590
217,0.0438,0.0584
218,0.0431,0.0586
219,0.0448,0.0583
220,0.0445,0.0577
221,0.0451,0.0593
222,0.0445,0.0596
223,0.0444,0.0593
224,0.0426,0.0596
225,0.0426,0.0583
226,0.0432,0.0584
227,0.0431,0.0590
228,0.0420,0.0593
229,0.0428,0.0591
230,0.0431,0.0591
231,0.0428,0.0589
232,0.0430,0.0588
233,0.0434,0.0584
234,0.0422,0.0585
235,0.0416,0.0589
236,0.0426,0.0581
237,0.0420,0.0597
238,0.0428,0.0597
239,0.0450,0.0594
240,0.0441,0.0594
241,0.0454,0.0614
242,0.0430,0.0597
243,0.0442,0.0603
244,0.0445,0.0607
245,0.0447,0.0587
246,0.0421,0.0587
247,0.0421,0.0586
248,0.0427,0.0587
249,0.0426,0.0590
250,0.0416,0.0592
251,0.0427,0.0600
252,0.0430,0.0589
253,0.0424,0.0580
254,0.0429,0.0581
255,0.0429,0.0584
256,0.0425,0.0586
257,0.0418,0.0596
258,0.0423,0.0595
259,0.0425,0.0577
260,0.0420,0.0599
261,0.0427,0.0593
262,0.0414,0.0590
263,0.0433,0.0599
264,0.0420,0.0607
265,0.0445,0.0590
266,0.0435,0.0596
267,0.0424,0.0606
268,0.0432,0.0598
269,0.0430,0.0599
270,0.0431,0.0609
271,0.0451,0.0624
272,0.0478,0.0621
273,0.0471,0.0627
274,0.0434,0.0621
275,0.0433,0.0603
276,0.0443,0.0597
277,0.0421,0.0595
278,0.0421,0.0596
279,0.0421,0.0603
280,0.0435,0.0590
281,0.0434,0.0593
282,0.0406,0.0591
283,0.0409,0.0591
284,0.0413,0.0591
285,0.0415,0.0592
286,0.0405,0.0586
287,0.0426,0.0583
288,0.0408,0.0588
289,0.0405,0.0593
290,0.0428,0.0602
291,0.0416,0.0595
292,0.0410,0.0587
293,0.0418,0.0603
294,0.0413,0.0581
295,0.0435,0.0583
296,0.0419,0.0600
297,0.0415,0.0594
298,0.0425,0.0617
299,0.0416,0.0607
300,0.0410,0.0591
301,0.0413,0.0601
302,0.0414,0.0598
303,0.0411,0.0595
304,0.0396,0.0595
305,0.0405,0.0593
306,0.0408,0.0589
307,0.0411,0.0599
308,0.0419,0.0579
309,0.0436,0.0601
